19501,to combine,組み合わせる,mengombinasikan,日イン
19502,to combine,組み合わせる/結合する,menggabungkan,イン日
19503,to combine with ###sth### chemically,化合する,bersenyawa,イン日
19504,to combine with ###sth### chemically,化合する,bersenyawa,日イン
19505,to come,来る,datang,イン日
19506,to come,来る,datang,日イン
19507,to come across,出くわす,kebetulan bertemu,日イン
19508,to come across,遭う,mengalami,日イン
19509,to come across,遭う/経験する/体験する,mengalami,イン日
19510,to come and go regularly,通う（定期的に行き来する）,pergi secara rutin,日イン
19511,to come apart,ほころびる,koyak,日イン
19512,to come close to,接近する/近づく,mendekati,イン日
19513,to come closer,迫る（近づく）,mendekat,イン日
19514,to come closer,迫る（近づく）,mendekat,日イン
19515,to come down,下る,menuruni,イン日
19516,to come down,下る,menuruni,日イン
19517,to come from,～出身の,berasal,イン日
19518,to come into,入る,masuk,日イン
19519,to come into view,見える（視界に入る）,kelihatan,イン日
19520,to come into view,見える（視界に入る）,terlihat,イン日
19522,to come near,寄せる,mendekatkan,日イン
19523,to come near,近寄る,mendekati,日イン
19524,to come near to,差しかかる,datang mendekati,イン日
19525,to come near to,差し掛かる,datang mendekati,日イン
19526,to come off,外れる,terlepas,日イン
19527,to come off,取り除く（汚れなどを）/清掃する/掃除する,membersihkan,イン日
19528,to come off,落ちる（汚れなどが）,luruh,日イン
19529,to come off,落とす（汚れなどを）,membersihkan,日イン
19530,to come onto,ちょっかいを出す,jahil,イン日
19531,to come to a stop,立ち止まる,berhenti,日イン
19532,to come to mind,思いつく,terpikir,イン日
19533,to come to mind,思いつく,terpikir,日イン
19534,to come to the end,突き当たる,sampai di ujung jalan,日イン
19535,to come true,叶う,terwujud,日イン
19536,to come true,実現する,terwujud,イン日
19537,to come up,発生する/（考えや物が）浮かぶ,timbul,イン日
19538,to come up with an idea,構想する,menggagas,イン日
19539,to come up with an idea,構想する,menggagas,日イン
19540,to comfort,慰（なぐさ）める,menghibur,イン日
19541,to comfort,慰める,menghibur,日イン
19542,to command,命じる,memerintahkan,日イン
19543,to commemorate,記念する,memperingati,イン日
19544,to commence,スタートする/（～し）出す/着手する,memulai,イン日
19545,to commence,着手する,memulai,日イン
19546,to comment,コメントする,mengomentari,日イン
19547,to comment,コメントする/（ミカンなどの）袋/片,ulas,イン日
19548,to commit,行う/（罪を）犯す,lakukan,イン日
19549,to commit a crime,犯す,melakukan (kejahatan),日イン
19550,to commit a foul,反則する,melakukan pelanggaran,日イン
19551,to commit a sin,罪を犯す/罪深い,berdosa,イン日
19552,to commit suicide,自殺する,membunuh diri,イン日
19553,to communicate,コミュニケーションする/通信する,berkomunikasi,イン日
19554,to communicate,伝達する,menyampaikan,日イン
19555,to communicate directly with,直通する,langsung menuju,日イン
19556,to commute,通勤（する）,pulang pergi bekerja,日イン
19557,to compare,比べる,bandingkan,イン日
19558,to compare,比べる,membandingkan,日イン
19559,to compare,比べる/対比する/比較する,membandingkan,イン日
19560,to compare,比較する,membandingkan,日イン
19561,to compare,例える,mengiaskan,イン日
19562,to compare,例える,mengibaratkan,イン日
19563,to compare with,対比する,membandingkan,日イン
19564,to compare with,敵う,bisa bersaing,日イン
19565,to compare with,比べる/対比する/比較する,membandingkan,イン日
19566,to compel,強制する,memaksakan,日イン
19567,to compensate,購う/償う,tebus,イン日
19568,to compensate,償う,menutupi,日イン
19569,to compensate,償う/賠償する,pampas,イン日
19570,to compensate,賠償する,membayar kompénsasi,イン日
19571,to compensate,賠償する,membayar kompénsasi,日イン
19572,to compensate,覆う/償う,menutupi,イン日
19573,to compensate,弁償する,membayar ganti rugi,イン日
19574,to compensate,弁償する,membayar ganti rugi,日イン
19575,to compensate,補う,mencukupi,日イン
19576,to compensate,補償する,mengganti kerugian,イン日
19577,to compensate,補償する,mengganti kerugian,日イン
19578,to compete,競う,beradu,イン日
19579,to compete,競う,bersaing,日イン
19580,to compete,競う/競る,bersaing,イン日
19581,to compete,競る,bersaing,日イン
19582,to compete,競争する,berlomba,イン日
19583,to compete,競争する,saing,イン日
19584,to compete,競争する,berlomba,日イン
19585,to compete,反対する/反抗する/対戦する,menentang,イン日
19586,to compete in a match,勝負する,bertarung,日イン
19587,to complain,苦情を言う,adu,イン日
19588,to complain,苦情を言う,mengadu,イン日
19589,to complain,言いつける,memerintah,日イン
19591,to complete,できる（完成・完了する）/決着する,tuntas,イン日
19592,to complete,やり遂げる,menyelesaikan,日イン
19595,to complete,仕上げる/完璧にする/全うする,menyempurnakan,イン日
19596,to complete,修了する,lulus,日イン
19597,to complete,終える/完了する,merampungkan,イン日
19598,to complete,終える/仕上げる/始末する,menyelesaikan,イン日
19599,to complete a set,装備する/備え付ける/設置する,melengkapi,イン日
19600,to complete a set,揃える,melengkapi,日イン
19601,to compose,形成する/構成する/設置する,membentuk,イン日
19602,to compose,構成する,membentuk,日イン
19603,to compose,合成する,membuat,日イン
19604,to compose,作曲する,gubah,イン日
19605,to compose,作曲する,mencipta lagu,イン日
19606,to compose,作曲する,mencipta lagu,日イン
19607,to compose,作曲する/作詞する,menggubah,イン日
19608,to compose,作文する,mengarang,イン日
19609,to compose,作文する,mengarang,日イン
19610,to compound,複合する,bergabung,日イン
19611,to comprehend,把握する,menangkap,日イン
19612,to compress,圧縮する,mengomprési,日イン
19613,to comprise,なる（構成されている）,terdiri dari,日イン
19614,to comprise,成り立つ/なる（構成されている）,terdiri dari,イン日
19615,to compromise,妥協する,berkompromi,イン日
19616,to compromise with,歩み寄る,berkompromi (dengan),日イン
19617,to conceal,内緒にする/秘密にする,merahasiakan,イン日
19618,to concede,譲歩する,berkompromi,日イン
19619,to concentrate,凝らす,memusatkan,日イン
19620,to concentrate,集中させる/焦点を合わせる,memusatkan,イン日
19621,to concentrate,集中する,berkonséntrasi,イン日
19622,to concentrate,集中する,berkonséntrasi,日イン
19623,to concern,関する（関連する）,berkaitan (dengan),日イン
19624,to concern,懸念する,khawatir,日イン
19625,to concern,心配な/心配する/懸念する,kuatir,イン日
19627,to conclude,結論する,menyimpulkan,日イン
19628,to conclude,結論する/まとめる/断定する,menyimpulkan,イン日
19630,to conduct,行う,melaksanakan,日イン
19631,to conduct,行う/実行する/実施する,melaksanakan,イン日
19632,to conduct an in-service training,研修する,melatih,日イン
19633,to confess,告白する,mengaku,日イン
19634,to confess,告白する/白状する,mengaku,イン日
19635,to confess,自白する,mengakui,日イン
19636,to confess,自白する/認める,mengakui,イン日
19637,to confess,白状する,mengaku,日イン
19638,to confess,白状する/認める,akui,イン日
19639,to confine,閉じ込める/監禁する,kurung,イン日
19640,to confine,閉じ込める/監禁する,mengurung,イン日
19641,to confine oneself,閉じこもる,berkurung,イン日
19642,to confirm,確かめる,memastikan,イン日
19643,to confirm,確かめる,memastikan,日イン
19644,to confirm,確認する,mengonfirmasi,日イン
19645,to confirm,確認する（承認・認定）,mengesahkan,日イン
19646,to confiscate,奪う/没収する,rampas,イン日
19647,to confiscate,没収する,menyita,イン日
19648,to confiscate,没収する,menyita,日イン
19649,to confiscate,没収する/押収する,sita,イン日
19650,to conflict with,差がある/食い違う/争う,berselisih,イン日
19652,to conflict with,争う,bertikai,イン日
19653,to confront,対決する,berkonfrontasi,日イン
19654,to confront,対決する/対立する,berkonfrontasi,イン日
19655,to confront,対立する,bermusuhan,イン日
19657,to confront,直面する,menghadapi,日イン
19658,to confront,直面する/臨（のぞ）む,menghadapi,イン日
19659,to confuse,困惑させる/まぎらわしい,membingungkan,イン日
19660,to conjecture,計る（推測する）,memperkirakan,日イン
19661,to conjecture,計る（推測する）/予測する,memperkirakan,イン日
19662,to connect,つなぐ/続ける,sambung,イン日
19663,to connect,繋（つな）ぐ/結び付ける,menghubungkan,イン日
19664,to connect,繋ぐ,menghubungi,日イン
19665,to connect,結び付ける,menggabungkan,日イン
19666,to connect,結び付ける/関連付ける,mengaitkan,イン日
19667,to connect,結ぶ,mengikat,日イン
19668,to connect,合わせる,menghubungkan,日イン
19669,to connect,接続する,menyambung,イン日
19670,to connect,接続する,menyambung,日イン
19672,to conquer,克服する/対処する,menanggulangi,イン日
19673,to conquer,征服する,menaklukkan,イン日
19674,to conquer,征服する,menaklukkan,日イン
19675,to consent to,賛成する/承諾する/承認する/同意する,menyetujui,イン日
19676,to consent to,承諾する,menyetujui,日イン
19677,to conserve,保守する,memelihara,日イン
19678,to conserve,労る/飼育する/保守する/養う,memelihara,イン日
19679,to consider,思う,berpikir,日イン
19680,to consider ###sth### important,重んじる,mementingkan,日イン
19681,to consider ###sth### important,重んじる/重視する,mementingkan,イン日
19682,to consolidate,合併する,berkonsolidasi,イン日
19683,to consolidate,合併する,berkonsolidasi,日イン
19684,to constitute,～である/～を構成する,merupakan,イン日
19685,to construct,建設する,membangun,日イン
19686,to construct,建築する,membangun,日イン
19687,to construct,組み立てる,merakit,イン日
19688,to construct,組み立てる,merakit,日イン
19689,to construct,築く/建設する/建築する/建てる,membangun,イン日
19690,to consult,企画する/計画を立てる/諮（はか）る,merencanakan,イン日
19691,to consult,諮る,merencanakan,日イン
19692,to consult,相談する,berkonsultasi,イン日
19693,to consult,相談する,berkonsultasi,日イン
19694,to consult a doctor,受診する,berkonsultasi kepada dokter,イン日
19695,to consult a doctor,受診する,berkonsultasi kepada dokter,日イン
19696,to consume,（時間・労力などを）要する,memakan,イン日
19697,to consume,消費する,mengonsumsi,イン日
19698,to consume,消費する,mengonsumsi,日イン
19699,to consume,消耗する,menguras,日イン
19700,to contact,関係する/連絡する,berhubungan,イン日
19701,to contact,連絡する,menghubungi,イン日
19702,to contact,連絡する,menghubungi,日イン
19703,to contain,阻止する/せき止める,membendung,イン日
19704,to contain,阻止する/せき止める/堰（せき）,bendung,イン日
19705,to content oneself with,甘んじる,berpuas hati,イン日
19706,to content oneself with,甘んじる,berpuas hati,日イン
19707,to continue,つなぐ/続ける,sambung,イン日
19708,to continue,延長する（継続）,memperpanjang,日イン
19709,to continue,延長する（継続）/伸ばす,memperpanjang,イン日
19710,to continue,継続する,melanjutkan,日イン
19711,to continue,継続する/続ける,melanjutkan,イン日
19712,to continue,持続する,berlanjut,日イン
19713,to continue,持続する/続く/連続した,berlanjut,イン日
19714,to continue,相次ぐ,berturut-turut,日イン
19715,to continue,続く/繋（つな）がる,bersambung,イン日
19716,to continue,続ける,meneruskan,イン日
19718,to continue,存続する,berlangsung,イン日
19719,to continue,存続する,berlangsung,日イン
19721,to contradict,矛盾する,bertentangan,日イン
19722,to contradict,矛盾する/反する,bertentangan,イン日
19723,to contrast with,対照する,mengontraskan,日イン
19724,to contribute,寄付する,menyumbangkan,日イン
19725,to contribute,寄付する/貢献する,menyumbangkan,イン日
19726,to contribute,寄付する/不道徳な/見聞きに堪えない,sumbang,イン日
19727,to contribute,寄与する,mengontribusi,日イン
19728,to contribute,寄与する/貢献する,menyumbang,イン日
19729,to contribute,献金する,menyumbangkan,日イン
19730,to contribute,貢献する,berkontribusi,イン日
19731,to contribute,貢献する,berkontribusi,日イン
19732,to control,コントロールする,mengontrol,日イン
19733,to control,警備する/コントロールする/規制する,kawal,イン日
19734,to control,支配する/制する/習得する/占める,menguasai,イン日
19735,to control,取り締まる,menertibkan,日イン
19736,to control,取り締める,menertibkan,イン日
19737,to control,制する,menguasai,日イン
19738,to control,制御する/コントロールする,kendali,イン日
19739,to control,操る,mengontrol,日イン
19740,to control,操る/コントロールする/抑制する,mengontrol,イン日
19741,to control,操縦する,mengendalikan,イン日
19742,to control,操縦する,mengendalikan,日イン
19743,to control,抑制する,mengontrol,日イン
19745,to converse,対話する,berdialog,日イン
19746,to converse with,会話する,bercakap-cakap,イン日
19747,to converse with,会話する,bercakap-cakap,日イン
19748,to converse with,対談する,berdialog dengan,日イン
19749,to convert,換算する,mengkonvérsikan,日イン
19750,to convert,代える,mengganti,日イン
19751,to convert,代える/交代する/代用する,mengganti,イン日
19752,to convert,転換する,berubah,日イン
19753,to convert,変える/転換する,alih,イン日
19754,to convert,変わる/変化する/転換する,berubah,イン日
19755,to convince,確信させる/納得させる/説得力がある,meyakinkan,イン日
19756,to cook,炊く,menanak,イン日
19757,to cook,炊く,tanak,イン日
19758,to cook,炊く,menanak,日イン
19759,to cook,炊事/調理する/料理する,memasak,イン日
19760,to cook,炊事する,memasak,日イン
19761,to cook,調理する,memasak,日イン
19762,to cook,料理する,memasak,日イン
19763,to cook one's own food,自炊する,memasak sendiri,日イン
19764,to cool,冷ます/冷やす/冷蔵する,mendinginkan,イン日
19765,to cool,冷やす,mendinginkan,日イン
19766,to cool,冷やす/冷ます,menyejukkan,イン日
19767,to cool ###sth### down,冷ます,mendinginkan,日イン
19768,to cool ###sth### down,冷ます/冷やす/冷蔵する,mendinginkan,イン日
19769,to cooperate,共同する,berkoperasi,日イン
19771,to cooperate,協力する/協調する,bekerja sama,イン日
19772,to cooperate,協力する/提携する,bekerjasama,イン日
19773,to cooperate with,協力する,bekerja sama,日イン
19774,to cooperate with,協力する/協調する,bekerja sama,イン日
19775,to cooperate with,提携する,berkolaborasi,イン日
19776,to cooperate with,提携する,berkolaborasi,日イン
19777,to coordinate,調整する,mengkoordinasi,日イン
19778,to coordinate,調整する/調和する/まとめる,mengoordinasi,イン日
19779,to coordinate,調整する/統一する,menyelaraskan,イン日
19780,to copy,コピーする,memfotokopi,日イン
19781,to copy,コピーする/複写する,memfotokopi,イン日
19782,to copy,写す/複写する/着替える,menyalin,イン日
19783,to copy,写す/複写する/着替える,salin,イン日
19784,to copy,複写する,memfotokopi,日イン
19785,to corner,追い込む,menggiring,イン日
19786,to corner,追い込む,menggiring,日イン
19787,to correct,改善する/改良する/修理する/是正する,memperbaiki,イン日
19788,to correct,修正する,mengoréksi,日イン
19789,to correct,修正する/訂正する,membetulkan,イン日
19790,to correct,修正する/訂正する,mengoréksi,イン日
19791,to correct,是正する,memperbaiki,日イン
19792,to correct,正しく直す,membenarkan,イン日
19793,to correct,直す（訂正する）,membetulkan,日イン
19794,to correct,訂正/修正,revisi,イン日
19796,to correspond,対応する,menanggapi,イン日
19797,to correspond to,該当する,memenuhi syarat,日イン
19798,to correspond with,通信する,berkomunikasi,日イン
19800,to corrode,錆る/腐食する,berkarat,イン日
19801,to corrode,腐食する,(terjadi) korosi,日イン
19803,to cost,掛ける（費用・時間などを）,mengeluarkan,日イン
19804,to cost,取る/撮る/かかる（時・金が）/受験する,ambil,イン日
19805,to cost,費やす（費用、時間などを）/出す（内から外へ）/取り出す/放出する/発揮する/引き出す（預金を）,mengeluarkan,イン日
19806,to cost,要る/掛かる（費用・時間などが）,memerlukan,イン日
19807,to count,勘定する,menghitung,日イン
19808,to count,言う/数える,bilang,イン日
19809,to count,数える,menghitung,日イン
19810,to count,数える/勘定する/計算する,menghitung,イン日
19811,to count,数える/計算する,berhitung,イン日
19812,to count,数える/計算する,hitung,イン日
19813,to count on,希望する/頼りにする,mengharapkan,イン日
19814,to counterattack,逆襲する,menyerang bailk,イン日
19815,to counterattack,逆襲する,menyerang balik,日イン
19816,to counterfeit,偽造する,palsukan,イン日
19817,to cover,（費用を）負担する/融資する,biayai,イン日
19818,to cover,（費用を）負担する/融資する,membiayai,イン日
19819,to cover,カバーする,mencakup,イン日
19820,to cover,カバーする,mencakup,日イン
19821,to cover,被（かぶ）せる,menyelimuti,イン日
19822,to cover,被せる,menyelimuti,日イン
19823,to cover,覆う,menutupi,日イン
19824,to cover,覆う/カバーする/含む,meliputi,イン日
19825,to cover,覆う/償う,menutupi,イン日
19826,to cover,賄う,menutupi biaya,日イン
19827,to crack,はじける/広がる/割れる,merekah,イン日
19828,to crack,割れる（分かれる）,pecah,日イン
19829,to crack,破裂/破裂する/分かれる,pecah,イン日
19830,to crash,ぶつかる/激突する,membentur,イン日
19831,to crash,ぶつける/激突させる,membenturkan,イン日
19832,to crash into,衝突する,menabrak,日イン
19833,to crash into,衝突する/ぶつかる/轢（ひ）く,menabrak,イン日
19834,to crave,強く求める/懇願する,tagih,イン日
19835,to crawl,這う,merangkak,イン日
19836,to crawl,這う,merayap,イン日
19837,to crawl,這う,merangkak,日イン
19838,to creak,軋（きし）む/みしみしいう,berkeriut,イン日
19839,to create,作り出す/生み出す/実現させる,mewujudkan,イン日
19840,to create,作り出す/生み出す/実現させる,wujudkan,イン日
19841,to create,創作する,menciptakan,日イン
19842,to create,創造する,menciptakan,日イン
19843,to create,発明する/作り出す,cipta,イン日
19844,to create,発明する/作り出す,mencipta,イン日
19845,to create a disturbance,騒動する,merusuhkan,日イン
19846,to criticize,批判（する）/批評（する）,kritik,イン日
19847,to criticize,批判する,mengkritik,日イン
19848,to criticize,批判する/評論する,mengkritik,イン日
19849,to criticize,評論する,mengkritik,日イン
19850,to crochet,フック/かぎ/引っかけてもぎ取る/編む,kait,イン日
19851,to cross,（川や道を）遮る/またぐ/横切る,merintangi,イン日
19852,to cross,（頭の中を）よぎる,terlintas,イン日
19853,to cross,横切る,memotong jalan,日イン
19854,to cross,横切る/横断する/越える,melintasi,イン日
19855,to cross,横断する,menyeberang,日イン
19856,to cross,横断する/渡る,lintas,イン日
19857,to cross,横断する/渡る,melintas,イン日
19858,to cross,横断する/渡る,menyeberang,イン日
19859,to cross,交差する,menyilang,イン日
19860,to crowd,群がる,berkerumun,日イン
19861,to crowd,殺到する/群がる,berkerumun,イン日
19862,to crumble,朽ちる,lapuk,日イン
19863,to crumble,崩れる,runtuh,イン日
19864,to crumble,崩れる,runtuh,日イン
19865,to crush,潰（つぶ）す,menghancurkan,イン日
19866,to crush,潰す,menghancurkan,日イン
19867,to crystallize,結晶する,mengkristal,イン日
19868,to crystallize,結晶する,mengkristal,日イン
19869,to cultivate,耕す,membajak,日イン
19870,to cultivate,耕す/乗っ取る,membajak,イン日
19871,to cultivate,栽培する,membudidayakan,日イン
19872,to cultivate,栽培する/養殖する,membudidayakan,イン日
19873,to cultivate,植える/埋める/耕作する,tanam,イン日
19874,to curdle,固まる,mengeras,イン日
19875,to curdle,固まる,mengeras,日イン
19876,to cure,治す,menyembuhkan,イン日
19877,to cure,治す,menyembuhkan,日イン
19878,to cure,治す/修復する,memulihkan,イン日
19879,to curse,罵(ののし)る,umpat,イン日
19880,to curve,カーブする,berbélok,日イン
19881,to curve,カーブする/反る,melengkung,イン日
19882,to cut,はさみ/（はさみで）切る,gunting,イン日
19883,to cut,刈（か）る,menebas,イン日
19884,to cut,刈る,menyabit,イン日
19885,to cut,刈る,tebas,イン日
19886,to cut,刈る,menyabit,日イン
19887,to cut,切る,penggal,イン日
19888,to cut,切る（はさみで）,menggunting,イン日
19889,to cut,切る（はさみで）,menggunting,日イン
19890,to cut,切る（刃物などで傷つける）,membacok,日イン
19891,to cut,切る/～切れ,potong,イン日
19892,to cut,叩き切る,membacok,イン日
19893,to cut,断つ,memotong,日イン
19894,to cut down,切り倒す/伐採する,tebang,イン日
19895,to cut in,横入りする,memotong barisan,イン日
19896,to cut out,カットする,memotong,日イン
19897,to cut out,切る/切断する/断つ/差し引く/口を挟む,memotong,イン日
19899,to cut price,値下げする/値引きする,memotong harga,イン日
19900,to cut taxes,減税する,memotong pajak,イン日
19901,to cut taxes,減税する,memotong pajak,日イン
19902,to damage,悪く言う/悪くする,menjelékkan,イン日
19903,to damage,壊す/破壊する/損なう/損傷する,merusak,イン日
19904,to damage,傷つける/損傷する,melukai,イン日
19905,to damage,損傷する,mencederai,イン日
19906,to damage,損傷する,mengalami kerusakan,日イン
19908,to damage,破損する,rusak,日イン
19909,to dance,舞う,menari,日イン
19910,to dance,踊る,menari,日イン
19911,to dance,踊る/舞う,menari,イン日
19912,to dangle,ぶらぶらする（揺れる様子）,berayun,日イン
19913,to dangle,ぶらぶらする（揺れる様子）/揺らぐ,berayun,イン日
19914,to dangle,ぶらぶらする/垂れ下がる,berjuntai,イン日
19915,to daydream,空想する/ぼんやりする,berkhayal,イン日
19916,to deal with,克服する/対処する,menanggulangi,イン日
19917,to deal with,取り引きする/やり取りする,berurusan,イン日
19918,to deal with,処分する（処罰する）,mengenakan sanksi,日イン
19920,to debate,審議する/討議する/論議する,membahas,イン日
19921,to debate,討論する,berdébat,イン日
19923,to debate,弁論する,berdébat,日イン
19924,to debate,問答する,berdiskusi,日イン
19925,to deceive,だます/欺く,memperdaya,イン日
19926,to decelerate,減速する,memperlambat,日イン
19927,to decelerate,遅らせる/減速させる,memperlambat,イン日
19928,to decide,確定する,menentukan,日イン
19929,to decide,確定する/規定する/判定する,menentukan,イン日
19930,to decide,議決する,memutuskan (dalam sidang),日イン
19931,to decide,決する,memutuskan,日イン
19932,to decide,決する/採決/投票,pemungutan suara,イン日
19933,to decide,決める,tentukan,イン日
19934,to decide,決める,memutuskan,日イン
19935,to decide,決断する/決定する/裁定する,memutuskan,イン日
19936,to decide,決定する,memutuskan,日イン
19937,to decide,裁定する,memutuskan,日イン
19938,to decide,定める,dapat menetapkan,日イン
19939,to declare,申告する,melaporkan,日イン
19940,to declare,申告する/報告する/知らせる,melaporkan,イン日
19941,to declare,宣言する,mendéklarasikan,日イン
19942,to declare,宣言する/布告する,mendéklarasikan,イン日
19943,to declare,断言する,menandaskan,イン日
19945,to decline,辞退する,mengundurkan diri,日イン
19946,to decline,衰退する,merosot,イン日
19947,to decline,衰退する,merosot,日イン
19948,to decode,読む（解読する）,menguraikan,日イン
19949,to decompose,分解する/解消する/ほどく,menguraikan,イン日
19950,to decorate,飾る,hias,イン日
19951,to decorate,飾る,menghias,日イン
19952,to decorate,飾る/装飾する,menghias,イン日
19953,to decorate,装飾する,mendékorasi,イン日
19955,to decrease,減る,berkurang,日イン
19956,to decrease,減る/減少する,berkurang,イン日
19957,to decrease,減る/縮む,susut,イン日
19958,to decrease,減少する,berkurang,日イン
19959,to decrease,減退させる,menyurutkan,イン日
19960,to decree,（神・王などが）おっしゃる/お定めになる,bersabda,イン日
19961,to deduct,控除する,mengurangi,日イン
19962,to deduct,控除する/引き算する/減らす,mengurangi,イン日
19964,to deduct points,減点する,mengurangi poin,日イン
19965,to deepen,（知識などを）深める/深く理解する,mendalami,イン日
19966,to deepen,深くする/深める,memperdalam,イン日
19968,to deep-fry,揚げる,menggoréng,日イン
19969,to default,棄権する（スポーツ）,mengundurkan diri,日イン
19970,to defeat,討つ,mengalahkan,日イン
19971,to defeat,討つ/負かす,mengalahkan,イン日
19972,to defend,維持する/防衛する,mempertahankan,イン日
19973,to defend,護る/弁護する,béla,イン日
19974,to defend,守備する,bertahan,日イン
19975,to defend,守備する/耐える/保つ,bertahan,イン日
19976,to defend,弁護する,membéla,イン日
19977,to defend,弁護する,membéla,日イン
19978,to defend,防衛する,mempertahankan,日イン
19979,to defend oneself,自衛する,membéla diri,イン日
19980,to defend oneself,自衛する,mempertahankan diri,イン日
19981,to defend oneself,自衛する,membéla diri,日イン
19982,to define,定義する,mendéfinisikan,日イン
19983,to deflate,しぼむ,kempis,イン日
19984,to deflate,しぼむ（タイヤ・風船が）,kempis,日イン
19985,to deflect,それる/屈折する,bias,イン日
19986,to deflect,屈折する,beréfraksi,日イン
19987,to deflect,払い除ける,menepis,イン日
19988,to deforest,伐採する,menebang,イン日
19989,to deforest,伐採する,menebang,日イン
19990,to degenerate,退化する,mengalami dégénerasi,日イン
19991,to dehumidify,除湿する,menghilangkan kelembapan,日イン
19992,to deify,拝む/崇拝する/祀る,menyembah,イン日
19993,to deify,祀る,menyembah,日イン
19994,to delay,遅延する,menunda,日イン
19995,to delay,遅延する/延ばす/見合わせる/延期する,menunda,イン日
19996,to delete,削除する,menghapus,日イン
19997,to delete,削除する/消去する/廃止する,menghapus,イン日
19998,to delete,消去する,menghapus,日イン
19999,to deliberate,熟慮する,mempertimbangkan dengan saksama,日イン
20000,to deliberate on,審議する,membahas,日イン
20001,to deliberate on,審議する/討議する/論議する,membahas,イン日
20002,to deliver,回送する/伝える/伝達する/納入する,menyampaikan,イン日
20003,to deliver,送る/送付する/発送する/転送する/納入する,mengirim,イン日
20005,to deliver,納品する,mengirimkan,日イン
20006,to deliver,配達する,menyampaikan,日イン
20007,to demand,求める/要求する/要請する/依頼する,meminta,イン日
20008,to demand,強く求める/懇願する,tagih,イン日
20009,to demand,催促する,mendesak,日イン
20010,to demand,迫る（強要する）,memaksakan,日イン
20011,to demand,要求する/学ぶ,tuntut,イン日
20012,to demand,要請する,meminta,日イン
20013,to demand,要望する,menginginkan,日イン
20014,to demolish,破壊する/解体する,merobohkan,イン日
20015,to demonstrate,デモンストレーションする/実演する,mendémonstrasikan,イン日
20016,to demonstrate,見せる/実演する,memperagakan,イン日
20018,to deny,打ち消す,menyangkal,日イン
20019,to deny,打ち消す/反論する,menyangkal,イン日
20020,to deny,否定する,memungkiri,イン日
20021,to deny,否定する,memungkiri,日イン
20022,to depart,出る（出発する）,berangkat,日イン
20023,to depart,出発する,berangkat,日イン
20024,to depart,出発する/～に始まる,bertolak,イン日
20025,to depart,出発する/発進する,berangkat,イン日
20026,to depart,発つ,berangkat,日イン
20027,to depart,発車する,berangkat,日イン
20028,to depart,発進する,berangkat,日イン
20029,to depart hastily,飛び出す（急いで出発する）,tergesa-gesa berangkat,日イン
20030,to depend,依存する/頼る/ぶら下がる,bergantung,イン日
20031,to depend on,～に頼る/～次第,bergantung kepada ~,イン日
20032,to depend on,依存する,bergantung (pada),日イン
20033,to depend on,甘える,manja,イン日
20034,to depend on,甘える,manja,日イン
20035,to depict,～と語る/平らな/吹き出す,papar,イン日
20036,to deport,強制送還,mendéportasi,イン日
20037,to deposit,貯金する,menabung,イン日
20038,to deposit,納める/支払う,menyetor,イン日
20039,to deposit,預金する,menabung,日イン
20041,to derail,スリップする/脱線する,gelincir,イン日
20042,to derail,スリップする/脱線する,menggelincir,イン日
20043,to derail,脱線する,anjlok,イン日
20045,to describe,記述する,menulis,日イン
20046,to describe,著す/書く/記述する,menulis,イン日
20047,to describe,描写する,mendéskripsikan,日イン
20048,to design,デザインする,mendésain,イン日
20049,to design,デザインする,mendésain,日イン
20050,to design,設計する,merancang,日イン
20051,to design,設計する/考案する/図る,merancang,イン日
20052,to designate,指定する,menunjuk,日イン
20053,to designate,指名する,menunjuk,日イン
20054,to desire,志望する,berkeinginan,イン日
20055,to desire,志望する,berkeinginan,日イン
20056,to despair,絶望する,berputus asa,イン日
20057,to despair,絶望する,berputus asa,日イン
20058,to destroy,壊す,merusak,日イン
20059,to destroy,壊す/破壊する/損なう/損傷する,merusak,イン日
20060,to destroy,荒廃する,terbengkalai,イン日
20061,to destroy,荒廃する,terbengkalai,日イン
20062,to destroy,討つ/破壊する,gempur,イン日
20063,to destroy,討つ/破壊する,menggempur,イン日
20064,to destroy,破壊する,merusak,日イン
20065,to destroy,破壊する/破滅させる,memusnahkan,イン日
20066,to destroy,破棄する,membuang,日イン
20067,to destroy,滅ぼす,memusnahkan,日イン
20068,to deteriorate,悪化する,bertambah buruk,イン日
20069,to deteriorate,悪化する,memburuk,イン日
20070,to deteriorate,悪化する,memburuk,日イン
20072,to determine,決める,tentukan,イン日
20073,to develop,開拓する,merintis,イン日
20074,to develop,開拓する,merintis,日イン
20075,to develop,開発する,mengembangkan,日イン
20076,to develop,現像する,mencuci film,日イン
20077,to develop,洗う/現像する,cuci,イン日
20078,to develop,展開する,berkembang,日イン
20079,to develop,展開する/発達する/発展する/咲く,berkembang,イン日
20080,to develop,発達する,berkembang,日イン
20081,to develop,発展する,berkembang,日イン
20082,to devise,工夫する,memutar otak,日イン
20083,to devise,設計する/考案する/図る,merancang,イン日
20084,to devise,練る（考案する）,merancang,日イン
20085,to diagnose,診断する,mendiagnosis,日イン
20086,to diagnose,診断する/診る,mendiagnosis,イン日
20087,to dialogue,対話する/対談する,berdialog,イン日
20088,to dictate,口述する,mendikté,日イン
20089,to dictate,書き取る/口述する,mendikté,イン日
20090,to die,果てる（死ぬ）,meninggal,日イン
